4.319657,3.996417,3.191928,2.823142,2.599691,2.484796,2.403869,2.411863,3.026033,4.843056,4.837025,4.175742,2.344177,1.902534,1.635605,1.361867,1.133784,0.932652,0.792456,0.666153,0.693497,0.666291,0.672609,0.774161,0.826478,0.868045,0.906600,0.940030,1.171880,2.502455,2.496833,2.164257,0.334654,0.209178,0.090238,0.003127,-0.075836,-0.211391,-0.289986,-0.369318
5.265386,4.675565,3.000851,2.674190,2.443173,2.258213,2.104298,1.987883,1.866082,1.827069,1.725855,1.542571,1.523572,1.461293,1.401492,1.359535,1.297321,1.267213,1.202796,1.119940,1.107485,1.085039,1.041543,1.003786,0.966501,0.932268,0.905434,0.862682,0.820026,0.804783,0.795980,0.762212,0.718017,0.695057,0.675999,0.657737,0.625805,0.604164,0.587020,0.563504
4.994181,4.422965,2.889868,2.599117,2.339410,2.172356,1.990587,1.867035,1.765963,1.684764,1.642144,1.449765,1.426763,1.349839,1.309572,1.261603,1.150354,1.157354,1.072096,1.041558,1.007174,0.937298,0.916639,0.867968,0.850497,0.810757,0.770206,0.750998,0.722693,0.670943,0.641736,0.650227,0.614867,0.586979,0.561315,0.535703,0.513356,0.488192,0.470328,0.449779
4.516117,3.934700,2.424556,2.090975,1.836302,1.645404,1.515000,1.400184,1.231017,1.196304,1.164226,1.001705,0.944815,0.857151,0.819935,0.771748,0.651920,0.604010,0.620790,0.552265,0.502153,0.450064,0.423240,0.414103,0.332017,0.287778,0.289396,0.253061,0.209547,0.182794,0.121901,0.103633,0.079883,0.066523,0.045818,0.024286,-0.008263,-0.027826,-0.041013,-0.062608
3.606725,3.112634,1.666416,1.442371,1.072991,1.041758,0.854378,0.564010,0.627385,0.415950,0.698525,0.297572,0.191981,0.146067,0.054675,0.126280,-0.207981,0.046031,-0.181479,-0.186812,-0.276312,-0.385518,-0.296926,-0.521790,-0.331101,-0.508615,-0.589093,-0.603779,-0.635070,-0.518647,-0.635348,-0.685111,-0.738415,-0.724002,-0.766969,-0.789780,-0.778731,-0.834946,-0.836439,-0.884475
2.837244,2.253109,0.463420,0.082772,-0.166477,-0.355226,-0.508036,-0.636712,-0.747938,-0.845904,-0.933422,-1.012478,-1.084531,-1.150682,-1.211789,-1.268530,-1.321451,-1.371000,-1.417549,-1.461409,-1.502844,-1.542080,-1.579311,-1.614705,-1.648412,-1.680561,-1.711267,-1.740632,-1.768747,-1.795696,-1.821550,-1.846378,-1.870240,-1.893191,-1.915282,-1.936559,-1.957065,-1.976838,-1.995916,-2.014332
3.450090,2.863978,1.302241,0.955669,0.717587,0.533877,0.383660,0.256376,0.145864,0.048188,-0.039328,-0.118591,-0.191011,-0.257660,-0.319374,-0.376816,-0.430522,-0.480933,-0.528412,-0.573268,-0.615759,-0.656108,-0.694507,-0.731121,-0.766096,-0.799561,-0.831627,-0.862394,-0.891954,-0.920385,-0.947759,-0.974142,-0.999593,-1.024165,-1.047907,-1.070864,-1.093076,-1.114582,-1.135415,-1.155607
3.633697,3.050553,1.522885,1.174769,0.936270,0.752371,0.602043,0.474681,0.364107,0.266376,0.178809,0.099495,0.027025,-0.039676,-0.101444,-0.158941,-0.212705,-0.263176,-0.310719,-0.355640,-0.398199,-0.438619,-0.477091,-0.513782,-0.548836,-0.582381,-0.614531,-0.645386,-0.675034,-0.703556,-0.731025,-0.757504,-0.783053,-0.807726,-0.831571,-0.854632,-0.876952,-0.898566,-0.919509,-0.939814
3.618802,3.037512,1.522729,1.173082,0.934141,0.750047,0.599614,0.472189,0.361573,0.263814,0.176227,0.096898,0.024416,-0.042293,-0.104068,-0.161570,-0.215339,-0.265813,-0.313359,-0.358282,-0.400844,-0.441265,-0.479738,-0.516429,-0.551484,-0.585030,-0.617181,-0.648035,-0.677684,-0.706206,-0.733674,-0.760153,-0.785702,-0.810374,-0.834219,-0.857280,-0.879598,-0.901212,-0.922155,-0.942459
3.467763,2.888030,1.380611,1.029434,0.790047,0.605761,0.455231,0.327754,0.217111,0.119341,0.031753,-0.047569,-0.120038,-0.186731,-0.248483,-0.305962,-0.359703,-0.410147,-0.457659,-0.502547,-0.545070,-0.585452,-0.623883,-0.660531,-0.695540,-0.729038,-0.761139,-0.791942,-0.821538,-0.850006,-0.877418,-0.903839,-0.929329,-0.953941,-0.977723,-1.000721,-1.022975,-1.044522,-1.065398,-1.085635
3.182289,2.604410,1.102166,0.748873,0.508871,0.324329,0.173682,0.046158,-0.064493,-0.162246,-0.249798,-0.329068,-0.401475,-0.468095,-0.529766,-0.587153,-0.640796,-0.691134,-0.738534,-0.783303,-0.825701,-0.865950,-0.904243,-0.940746,-0.975606,-1.008949,-1.040889,-1.071526,-1.100951,-1.129242,-1.156474,-1.182710,-1.208009,-1.232427,-1.256010,-1.278805,-1.300853,-1.322190,-1.342852,-1.362871
2.707992,2.133574,0.633112,0.275113,0.033754,-0.151315,-0.302155,-0.429703,-0.540272,-0.637871,-0.725214,-0.804231,-0.876345,-0.942635,-1.003945,-1.060941,-1.114163,-1.164053,-1.210977,-1.255245,-1.297117,-1.336817,-1.374538,-1.410446,-1.444687,-1.477392,-1.508673,-1.538632,-1.567358,-1.594933,-1.621430,-1.646915,-1.671447,-1.695081,-1.717866,-1.739849,-1.761070,-1.781568,-1.801379,-1.820535
1.838312,1.276879,-0.280624,-0.667240,-0.916938,-1.104791,-1.256047,-1.382714,-1.491560,-1.586817,-1.671323,-1.747087,-1.815581,-1.877924,-1.934989,-1.987466,-2.035917,-2.080803,-2.122510,-2.161363,-2.197639,-2.231577,-2.263385,-2.293245,-2.321317,-2.347742,-2.372648,-2.396149,-2.418346,-2.439332,-2.459191,-2.477999,-2.495826,-2.512735,-2.528786,-2.544032,-2.558523,-2.572305,-2.585419,-2.597907
6.090566,6.056680,5.782968,5.382565,4.806566,4.528016,4.710385,4.703853,4.452838,4.029104,3.989597,4.195743,4.194796,3.959138,3.584840,3.615858,3.824609,3.825446,3.591581,3.220376,3.288059,3.514121,3.516959,3.269567,2.866925,2.985758,3.236000,3.233566,2.961552,2.525159,2.709297,2.969942,2.956989,2.670196,2.240168,2.448729,2.699688,2.685832,2.420460,2.038998
6.232303,6.068910,5.794098,5.395299,4.801259,4.483922,4.702316,4.715343,4.465777,3.995721,3.942389,4.198709,4.212903,3.962164,3.519231,3.584162,3.839999,3.840774,3.575657,3.146983,3.283296,3.531991,3.520104,3.242274,2.820854,2.997175,3.242665,3.225832,2.943797,2.519336,2.708126,2.960834,2.951144,2.677514,2.239676,2.411346,2.684462,2.695406,2.444098,1.992198
5.924808,5.939768,5.623251,5.203023,4.609295,4.385125,4.570269,4.542047,4.266243,3.837768,3.846979,4.040178,4.016827,3.763965,3.403452,3.460850,3.651221,3.638530,3.401271,3.044718,3.114760,3.332162,3.334539,3.089926,2.684536,2.801401,3.059395,3.060687,2.783325,2.317826,2.526767,2.801400,2.783556,2.470650,1.987408,2.263998,2.524553,2.490840,2.177752,1.736065
5.294738,4.720201,3.239258,2.883593,2.642850,2.457933,2.307037,2.179314,2.068486,1.970562,1.882838,1.803389,1.730797,1.663982,1.602106,1.544502,1.490632,1.440054,1.392404,1.347373,1.304701,1.264166,1.225576,1.188764,1.153586,1.119912,1.087631,1.056642,1.026855,0.998191,0.970578,0.943951,0.918250,0.893422,0.869420,0.846197,0.823714,0.801933,0.780820,0.760342
4.869837,4.297046,2.820077,2.462501,2.221175,2.035994,1.884955,1.757146,1.646262,1.548300,1.460549,1.381081,1.308475,1.241649,1.179765,1.122156,1.068281,1.017701,0.970049,0.925017,0.882345,0.841811,0.803221,0.766411,0.731235,0.697563,0.665285,0.634298,0.604515,0.575855,0.548245,0.521621,0.495925,0.471102,0.447103,0.423886,0.401407,0.379631,0.358523,0.338051
4.300202,3.731295,2.259903,1.897799,1.655073,1.469256,1.317874,1.189858,1.078841,0.980790,0.892977,0.813465,0.740828,0.673981,0.612083,0.554464,0.500585,0.450003,0.402352,0.357324,0.314658,0.274132,0.235552,0.198752,0.163588,0.129930,0.097665,0.066695,0.036928,0.008284,-0.019307,-0.045912,-0.071590,-0.096393,-0.120370,-0.143566,-0.166023,-0.187776,-0.208861,-0.229310
3.400285,2.844745,1.358236,0.975414,0.725977,0.537079,0.384026,0.255015,0.143370,0.044910,-0.043171,-0.122855,-0.195597,-0.262499,-0.324413,-0.382017,-0.435856,-0.486377,-0.533949,-0.578882,-0.621440,-0.661845,-0.700293,-0.736949,-0.771961,-0.805457,-0.837551,-0.868344,-0.897925,-0.926374,-0.953766,-0.980164,-1.005627,-1.030211,-1.053963,-1.076929,-1.099148,-1.120661,-1.141499,-1.161697
2.898604,2.313775,0.516388,0.136618,-0.112374,-0.301032,-0.453818,-0.582506,-0.693767,-0.791786,-0.879370,-0.958503,-1.030642,-1.096890,-1.158101,-1.214954,-1.267996,-1.317673,-1.364356,-1.408357,-1.449939,-1.489328,-1.526718,-1.562278,-1.596155,-1.628479,-1.659365,-1.688915,-1.717220,-1.744361,-1.770413,-1.795442,-1.819509,-1.842668,-1.864970,-1.886460,-1.907182,-1.927174,-1.946473,-1.965110
3.499747,2.913275,1.349406,1.003256,0.765294,0.581636,0.431443,0.304172,0.193664,0.095988,0.008469,-0.070799,-0.143227,-0.209885,-0.271609,-0.329063,-0.382782,-0.433206,-0.480701,-0.525573,-0.568080,-0.608447,-0.646864,-0.683498,-0.718493,-0.751978,-0.784066,-0.814856,-0.844438,-0.872893,-0.900292,-0.926700,-0.952176,-0.976775,-1.000544,-1.023528,-1.045768,-1.067302,-1.088164,-1.108386
3.669506,3.086215,1.557586,1.209612,0.971153,0.787271,0.636950,0.509592,0.399018,0.301286,0.213717,0.134401,0.061926,-0.004779,-0.066551,-0.124054,-0.177824,-0.228301,-0.275851,-0.320779,-0.363346,-0.403774,-0.442254,-0.478953,-0.514017,-0.547572,-0.579731,-0.610596,-0.640255,-0.668788,-0.696267,-0.722758,-0.748319,-0.773003,-0.796860,-0.819934,-0.842266,-0.863893,-0.884849,-0.905168
4.344028,4.529350,4.497920,4.132682,3.330062,2.684190,3.199177,3.398087,3.277839,2.705696,2.192665,2.658299,2.828712,2.790280,2.375227,1.829473,2.304719,2.425866,2.373704,2.082969,1.480768,1.967668,2.134418,2.009081,1.773393,1.202877,1.547031,1.871507,1.739559,1.449236,1.034444,0.990173,1.549546,1.546811,1.182164,0.864544,0.465202,1.100525,1.340034,1.056249
4.917592,4.783700,4.525527,4.157253,3.608196,3.177660,3.362998,3.438695,3.270096,2.859326,2.542699,2.794978,2.923699,2.805751,2.436639,2.091040,2.357488,2.529170,2.451698,2.121214,1.718002,1.953721,2.171029,2.137022,1.854567,1.412265,1.549701,1.816070,1.834246,1.611310,1.178044,1.139367,1.446254,1.530295,1.379479,1.005786,0.758089,1.050285,1.216196,1.152033
4.934082,4.780769,4.535635,4.153986,3.559006,3.098225,3.347264,3.445824,3.277490,2.823873,2.468419,2.778184,2.922460,2.811649,2.416044,2.018041,2.347185,2.525052,2.449886,2.107653,1.641113,1.947989,2.173072,2.128885,1.838844,1.336360,1.532645,1.828903,1.828643,1.588870,1.115742,1.084964,1.462542,1.537397,1.354758,0.955247,0.658806,1.047033,1.237434,1.137911
3.838576,3.262706,1.780850,1.426894,1.186683,1.002015,0.851265,0.723641,0.612887,0.515024,0.427354,0.347956,0.275412,0.208646,0.146819,0.089264,0.035445,-0.015080,-0.062676,-0.107650,-0.150263,-0.190738,-0.229265,-0.266012,-0.301124,-0.334728,-0.366938,-0.397854,-0.427565,-0.456151,-0.483685,-0.510231,-0.535848,-0.560590,-0.584506,-0.607639,-0.630032,-0.651720,-0.672739,-0.693121
3.620677,3.044554,1.560881,1.207076,0.966914,0.782275,0.631546,0.503941,0.393206,0.295364,0.207716,0.128340,0.055821,-0.010919,-0.072719,-0.130244,-0.184032,-0.234523,-0.282085,-0.327023,-0.369598,-0.410033,-0.448519,-0.485223,-0.520290,-0.553849,-0.586011,-0.616878,-0.646538,-0.675072,-0.702552,-0.729044,-0.754605,-0.779289,-0.803146,-0.826220,-0.848551,-0.870177,-0.891133,-0.911450
3.389080,2.812869,1.327902,0.974084,0.733928,0.549301,0.398591,0.271009,0.160302,0.062490,-0.025124,-0.104461,-0.176939,-0.243635,-0.305386,-0.362860,-0.416593,-0.467027,-0.514527,-0.559401,-0.601909,-0.642274,-0.680686,-0.717314,-0.752302,-0.785779,-0.817856,-0.848636,-0.878206,-0.906648,-0.934033,-0.960427,-0.985888,-1.010471,-1.034223,-1.057190,-1.079413,-1.100929,-1.121772,-1.141975
3.128288,2.552246,1.066799,0.712715,0.472498,0.287866,0.137177,0.009630,-0.101031,-0.198786,-0.286335,-0.365599,-0.437997,-0.504605,-0.566262,-0.623634,-0.677260,-0.727579,-0.774959,-0.819707,-0.862082,-0.902307,-0.940575,-0.977053,-1.011885,-1.045200,-1.077110,-1.107718,-1.137111,-1.165370,-1.192569,-1.218771,-1.244036,-1.268418,-1.291966,-1.314724,-1.336734,-1.358033,-1.378656,-1.398635
2.817535,2.242064,0.757159,0.402395,0.162020,-0.022632,-0.173280,-0.300747,-0.411301,-0.508926,-0.596327,-0.675424,-0.747637,-0.814044,-0.875484,-0.932624,-0.986003,-1.036060,-1.083164,-1.127621,-1.169692,-1.209601,-1.247538,-1.283673,-1.318149,-1.351097,-1.382628,-1.412845,-1.441837,-1.469684,-1.496460,-1.522229,-1.547052,-1.570983,-1.594070,-1.616360,-1.637893,-1.658708,-1.678839,-1.698320
2.423161,1.849028,0.365810,0.009529,-0.231167,-0.415815,-0.566309,-0.693527,-0.803759,-0.901004,-0.987969,-1.066582,-1.138263,-1.204093,-1.264912,-1.321390,-1.374064,-1.423378,-1.469700,-1.513338,-1.554553,-1.593571,-1.630584,-1.665761,-1.699249,-1.731177,-1.761661,-1.790801,-1.818691,-1.845410,-1.871034,-1.895629,-1.919256,-1.941970,-1.963822,-1.984858,-2.005122,-2.024652,-2.043484,-2.061654
1.872214,1.301540,-0.180144,-0.540437,-0.781760,-0.966057,-1.115706,-1.241750,-1.350548,-1.446131,-1.531231,-1.607789,-1.677238,-1.740668,-1.798929,-1.852698,-1.902521,-1.948851,-1.992062,-2.032471,-2.070349,-2.105926,-2.139404,-2.170960,-2.200748,-2.228904,-2.255551,-2.280798,-2.304744,-2.327476,-2.349076,-2.369616,-2.389164,-2.407780,-2.425521,-2.442438,-2.458580,-2.473991,-2.488711,-2.502779
0.945718,0.388995,-1.138345,-1.519998,-1.760909,-1.937548,-2.075651,-2.187555,-2.280309,-2.358404,-2.424919,-2.482080,-2.531557,-2.574644,-2.612364,-2.645538,-2.674839,-2.700818,-2.723936,-2.744577,-2.763065,-2.779676,-2.794644,-2.808167,-2.820419,-2.831546,-2.841675,-2.850919,-2.859373,-2.867121,-2.874237,-2.880785,-2.886822,-2.892398,-2.897556,-2.902337,-2.906776,-2.910902,-2.914744,-2.918326
4.787449,4.767993,4.543559,4.172141,3.555394,3.214220,3.461703,3.499006,3.276643,2.764017,2.651331,2.959174,3.030497,2.816672,2.345073,2.283651,2.582410,2.638586,2.390437,1.947258,2.088227,2.405086,2.440765,2.198407,1.744335,1.743737,2.068990,2.109522,1.901479,1.522979,1.582120,1.855230,1.865766,1.641755,1.230722,1.397972,1.696153,1.758713,1.594575,1.143939
4.962997,4.826521,4.557663,4.176531,3.611337,3.283992,3.476714,3.500638,3.277039,2.834807,2.718502,2.972789,3.022341,2.824908,2.428129,2.349323,2.589260,2.627734,2.413669,2.044589,2.136543,2.398832,2.434019,2.225764,1.815038,1.780622,2.060791,2.116408,1.927194,1.578073,1.612381,1.853056,1.878646,1.656035,1.272017,1.416008,1.707283,1.763340,1.584393,1.188126
4.930086,4.825674,4.537826,4.131708,3.474955,3.158800,3.461475,3.496961,3.255797,2.668501,2.588285,2.951587,3.031913,2.799299,2.257829,2.217193,2.576354,2.642022,2.365529,1.835893,2.027967,2.402485,2.442283,2.176536,1.634786,1.659170,2.068484,2.109723,1.881970,1.426837,1.529745,1.855942,1.863039,1.617192,1.080831,1.346060,1.691030,1.756333,1.578342,1.046081
4.044080,3.469394,1.988188,1.632701,1.392018,1.207133,1.056261,0.928558,0.817749,0.719845,0.632141,0.552713,0.480143,0.413353,0.351502,0.293924,0.240082,0.189534,0.141915,0.096916,0.054279,0.013779,-0.024773,-0.061547,-0.096685,-0.130317,-0.162556,-0.193501,-0.223242,-0.251859,-0.279424,-0.306002,-0.331652,-0.356428,-0.380377,-0.403546,-0.425974,-0.447698,-0.468754,-0.489173
3.634773,3.061649,1.584133,1.226956,0.985766,0.800661,0.649679,0.521919,0.411082,0.313169,0.225468,0.146053,0.073503,0.006738,-0.055082,-0.112625,-0.166428,-0.216933,-0.264506,-0.309455,-0.352040,-0.392484,-0.430978,-0.467690,-0.502766,-0.536332,-0.568501,-0.599375,-0.629043,-0.657584,-0.685072,-0.711570,-0.737138,-0.761830,-0.785694,-0.808774,-0.831112,-0.852746,-0.873709,-0.894033
3.096016,2.526210,1.054137,0.693190,0.450872,0.265291,0.114087,-0.013769,-0.124630,-0.222520,-0.310163,-0.389495,-0.461941,-0.528583,-0.590265,-0.647654,-0.701291,-0.751616,-0.798998,-0.843743,-0.886114,-0.926333,-0.964592,-1.001058,-1.035877,-1.069178,-1.101073,-1.131664,-1.161039,-1.189280,-1.216458,-1.242639,-1.267883,-1.292242,-1.315766,-1.338501,-1.360486,-1.381759,-1.402357,-1.422309
2.276321,1.716952,0.241513,-0.133767,-0.380381,-0.567636,-0.719447,-0.847355,-0.957927,-1.055291,-1.142227,-1.220703,-1.292163,-1.357705,-1.418180,-1.474265,-1.526504,-1.575344,-1.621157,-1.664254,-1.704900,-1.743320,-1.779710,-1.814241,-1.847060,-1.878299,-1.908073,-1.936488,-1.963634,-1.989595,-2.014446,-2.038256,-2.061086,-2.082992,-2.104027,-2.124238,-2.143669,-2.162359,-2.180347,-2.197668
1.442753,0.867958,-1.022937,-1.456556,-1.718215,-1.905433,-2.049785,-2.165782,-2.261434,-2.341709,-2.409943,-2.468507,-2.519163,-2.563262,-2.601863,-2.635816,-2.665809,-2.692409,-2.716087,-2.737235,-2.756185,-2.773217,-2.788569,-2.802445,-2.815020,-2.826445,-2.836849,-2.846346,-2.855034,-2.862999,-2.870316,-2.877051,-2.883261,-2.888999,-2.894308,-2.899230,-2.903799,-2.908048,-2.912005,-2.915695
2.120977,1.533770,-0.042409,-0.387889,-0.625097,-0.807831,-0.956919,-1.082908,-1.191958,-1.288002,-1.373719,-1.451020,-1.521317,-1.585685,-1.644965,-1.699824,-1.750804,-1.798348,-1.842826,-1.884551,-1.923786,-1.960761,-1.995671,-2.028689,-2.059965,-2.089632,-2.117810,-2.144603,-2.170107,-2.194407,-2.217581,-2.239699,-2.260826,-2.281019,-2.300334,-2.318820,-2.336521,-2.353482,-2.369741,-2.385335
2.339821,1.756121,0.224258,-0.123102,-0.361072,-0.544415,-0.694115,-0.820763,-0.930535,-1.027372,-1.113953,-1.192189,-1.263492,-1.328936,-1.389359,-1.445426,-1.497676,-1.546550,-1.592415,-1.635581,-1.676308,-1.714823,-1.751317,-1.785961,-1.818902,-1.850270,-1.880181,-1.908737,-1.936030,-1.962142,-1.987149,-2.011119,-2.034111,-2.056184,-2.077387,-2.097769,-2.117372,-2.136237,-2.154401,-2.171898
4.194385,4.205338,3.954274,3.680004,3.264901,2.667557,2.428093,2.720853,2.824988,2.721503,2.406972,1.878068,1.847472,2.201603,2.326485,2.236881,1.921408,1.367792,1.449848,1.842318,1.974148,1.884894,1.555320,0.940006,1.115053,1.548049,1.687573,1.599256,1.257705,0.557187,0.807943,1.288732,1.440867,1.359253,1.017287,0.240253,0.516811,1.052791,1.224095,1.157299
4.970653,4.845108,4.591322,4.195858,3.603099,3.273505,3.492128,3.509081,3.264094,2.796474,2.726551,2.983642,3.003240,2.759657,2.319252,2.364097,2.623336,2.632150,2.376754,1.945979,2.060156,2.318379,2.318803,2.053730,1.621361,1.771525,2.034315,2.035021,1.769970,1.328404,1.479429,1.754835,1.767033,1.515446,1.066268,1.179389,1.474253,1.509187,1.284334,0.839464
4.992382,4.854764,4.579379,4.190596,3.627254,3.311834,3.490896,3.499288,3.260111,2.822462,2.751738,2.982166,2.996947,2.761002,2.348331,2.377959,2.618416,2.627356,2.385274,1.986826,2.069113,2.308466,2.311379,2.065056,1.677220,1.784308,2.021269,2.021781,1.774600,1.387582,1.501528,1.743661,1.749497,1.506828,1.104752,1.206493,1.469239,1.493784,1.267579,0.842114
4.390230,3.912222,2.965136,2.836866,2.772367,2.726867,2.687237,2.648334,2.607738,2.564127,2.516668,2.464752,2.407866,2.345519,2.277198,2.202328,2.120229,2.030077,1.930834,1.821163,1.699287,1.562769,1.408134,1.230176,1.020590,0.764922,0.434702,-0.037686,-0.833293,-0.778588,-0.122112,0.234971,0.460918,0.616651,0.728461,0.809921,0.868929,0.910483,0.937947,0.953695
4.063305,3.488914,2.007544,1.651634,1.410821,1.225877,1.074972,0.947249,0.836427,0.738513,0.650801,0.571368,0.498794,0.431999,0.370145,0.312564,0.258719,0.208169,0.160547,0.115546,0.072906,0.032405,-0.006150,-0.042926,-0.078067,-0.111701,-0.143941,-0.174889,-0.204632,-0.233251,-0.260819,-0.287399,-0.313052,-0.337830,-0.361782,-0.384953,-0.407384,-0.429111,-0.450170,-0.470591
3.604777,3.032608,1.555621,1.197215,0.955647,0.770371,0.619297,0.491482,0.380610,0.282674,0.194957,0.115532,0.042976,-0.023793,-0.085615,-0.143158,-0.196960,-0.247463,-0.295033,-0.339978,-0.382559,-0.422998,-0.461487,-0.498193,-0.533262,-0.566821,-0.598983,-0.629849,-0.659509,-0.688042,-0.715521,-0.742010,-0.767569,-0.792251,-0.816105,-0.839175,-0.861503,-0.883126,-0.904078,-0.924391
2.954445,2.387919,0.915156,0.549729,0.306019,0.119822,-0.031698,-0.159724,-0.270675,-0.368604,-0.456254,-0.535567,-0.607976,-0.674566,-0.736184,-0.793498,-0.847049,-0.897281,-0.944561,-0.989198,-1.031452,-1.071549,-1.109679,-1.146010,-1.180689,-1.213844,-1.245588,-1.276022,-1.305236,-1.333310,-1.360318,-1.386324,-1.411388,-1.435564,-1.458901,-1.481444,-1.503235,-1.524311,-1.544707,-1.564456
1.859524,1.313120,-0.286056,-0.710279,-0.973419,-1.167539,-1.322084,-1.450552,-1.560355,-1.656046,-1.740637,-1.816237,-1.884385,-1.946242,-2.002710,-2.054502,-2.102196,-2.146267,-2.187111,-2.225061,-2.260402,-2.293381,-2.324209,-2.353075,-2.380142,-2.405558,-2.429451,-2.451939,-2.473126,-2.493109,-2.511972,-2.529794,-2.546646,-2.562594,-2.577698,-2.592011,-2.605586,-2.618469,-2.630702,-2.642325
